0.008872139	-0.09919534	-0.008345178	-0.13085482	-0.020154137	0.04537593	0.080503754	-0.0002009554	-0.17657216	-0.03923883	0.010406102	-0.027289273	-0.09800645	0.099650815	0.118129425	-0.010950897
-0.07002107	-0.14066061	0.05919319	-0.14957525	-0.054876503	0.017602162	0.073006585	-0.04449716	-0.15409856	-0.10190063	-0.045329377	-0.05072223	-0.08560622	0.07363859	0.14970802	0.011624928
-0.08699949	-0.20187218	0.10006782	-0.25305048	0.045115404	-0.04656394	0.1296177	-0.048429627	-0.1700138	-0.15673065	-0.13126214	-0.074551694	-0.12361115	0.20672329	0.27501082	0.18133837
0.36822322	0.5675386	-0.31614062	0.58316886	-0.08061107	0.3972741	-0.44252357	0.33110404	-0.04068977	0.47372955	0.2140718	0.30340943	0.3459129	-0.5584681	-0.64712054	-0.4174105
0.008245139	0.013729096	-0.04095663	0.05931582	0.05264135	0.07304222	-0.048967835	0.0069668335	-0.06608968	0.004482891	0.01786248	0.08316861	0.07960645	-0.066552036	-0.06201228	-0.06340462
0.051159866	0.018169783	-0.017784864	-0.056989897	0.008631018	0.041205812	0.014901339	0.04170577	-0.08447918	-0.017340958	-0.03791848	-0.018303458	0.019247843	0.028307492	0.06310141	0.030122101
0.37406972	0.4123254	-0.34763867	0.40371463	-0.24515447	0.33327383	-0.4088249	0.33075374	-0.11660133	0.432975	0.2619594	0.36698538	0.36969414	-0.44558576	-0.44562748	-0.4030579
0.015577581	-0.039576452	0.017775057	-0.014207656	0.03205687	0.021597158	0.05206584	-0.030763179	-0.072308734	0.0036894926	-0.01174723	-0.048102755	0.0309468	0.030700624	0.022220954	0.046922687
0.25337878	0.38174948	-0.27021742	0.41851196	-0.1643143	0.23859695	-0.38101992	0.27004632	-0.10966916	0.34546903	0.2132736	0.30764878	0.31149828	-0.39069363	-0.436452	-0.34506315
-0.046751015	0.0071150637	-0.009696918	0.02063214	-0.017880557	-0.009074533	0.06780029	-0.0076304073	-0.049493868	-0.023841297	0.0005052907	-0.049460042	-0.0100013325	0.034170628	0.006952769	0.052896287
0.35815004	0.5018782	-0.36413056	0.47995257	-0.20507905	0.32826293	-0.38936824	0.3623902	-0.14141454	0.36698595	0.2442482	0.3232572	0.39469856	-0.48897287	-0.5330886	-0.39592597
-0.10323704	-0.071472	0.06539617	-0.15088499	0.05346002	-0.09291264	0.06529502	-0.07996951	-0.038020607	-0.14648902	-0.03722997	-0.08060282	-0.055795174	0.15782416	0.07836894	0.0913199
0.20162435	0.3668649	-0.21754499	0.3782692	-0.09642129	0.14979158	-0.25466412	0.23894654	-0.014934795	0.25949806	0.11012889	0.17532088	0.17442726	-0.28222072	-0.3290658	-0.2965258
-0.24568908	-0.40725327	0.24633503	-0.42693064	0.22391511	-0.2099759	0.3509964	-0.1528203	-0.16295923	-0.32340214	-0.12478496	-0.17552269	-0.27992702	0.31814837	0.34918016	0.33343342
-0.031521663	0.013009634	-0.030753765	-0.02451974	0.019682165	0.043611806	0.044980872	-0.023661956	-0.08423641	0.033232685	0.015404457	0.030772228	-0.034109257	0.03317766	0.031915624	0.03928994
-0.0131969955	-0.035821326	-0.07686156	0.07133305	-0.020732412	0.051744234	-0.008982392	0.039837334	-0.063121684	0.01793591	-0.008050907	0.0144519005	0.01169682	-0.014276557	-0.07555135	-0.0593599
-0.071802124	-0.08907734	0.034402017	-0.024554579	0.09786466	-0.07010957	0.053882234	-0.0462347	0.0760815	-0.06649836	-0.067837276	-0.09409617	-0.042861603	0.083931744	0.083995305	0.10459829
-0.038770225	0.16778114	-0.02103424	0.12674344	0.021632506	0.020667454	-0.053893644	0.03752102	0.21114916	0.07964804	-0.0338158	0.03074354	0.009987751	-0.121001646	-0.10116245	-0.1125577
0.18948677	0.2625042	-0.21265586	0.26511455	-0.17886092	0.19521913	-0.2096566	0.14214641	-0.056381367	0.24828827	0.108366534	0.17820883	0.19693953	-0.24076992	-0.22889498	-0.2539378
-0.032056097	-0.06823204	0.06928918	-0.06814049	0.00833578	-0.081193276	0.098871216	0.0037764057	-0.11595963	-0.09824736	-0.017841874	-0.010970858	-0.082204506	0.08717151	0.11544574	-0.012409608
0.09778617	0.07814605	-0.12974268	0.1359639	-0.064775996	0.14008705	-0.109985664	0.1333098	-0.1515667	0.083860055	0.0917409	0.15471022	0.12997223	-0.113206536	-0.08688331	-0.08413255
-0.02764019	0.022050915	0.07023662	-0.033595927	0.031202272	0.009535147	-0.0078090653	-0.018973496	0.028077692	-0.084375426	-0.007912023	0.00729827	-0.063413516	0.0120969815	0.07665971	0.074185155
0.018661141	0.048484348	-0.035262186	-0.025740527	0.010673439	0.02525186	-0.034378976	-0.012448811	-0.06367348	-0.004360189	-0.0065942234	-0.047744304	-0.020533225	-0.008038544	-0.0075728386	-0.037239026
0.29106396	0.40684602	-0.31361443	0.37172776	-0.3363125	0.3788036	-0.34276107	0.38038883	-0.3274385	0.32789522	0.3132699	0.30277812	0.27987897	-0.33702338	-0.4412208	-0.36697572
-0.028256893	-0.10872417	0.009037413	-0.06031265	-0.050600663	0.03978965	0.09687712	0.024168674	-0.19952905	-0.041738648	0.04542746	-0.031444754	-0.03395248	0.08839538	0.09089173	0.060489696
-0.13277055	-0.07949423	0.093812086	-0.11512285	0.049442127	-0.095478565	0.08281386	-0.15681267	0.13014184	-0.080448516	-0.1339219	-0.14954701	-0.054705355	0.09546187	0.12846954	0.068832204
0.03226768	0.039715983	-0.0065158177	0.019655596	-0.05786457	-0.0109341275	0.016122663	0.05432435	-0.109140866	-0.04025735	-0.022944467	-0.016270028	-0.038757037	0.04596456	0.026688887	-0.019149609
-0.07024607	-0.078678876	0.04728396	-0.069339454	0.07812013	-0.012886474	0.053539887	-0.030900227	-0.0033251222	-0.07015424	0.008166408	-0.065800816	-0.03248185	0.116656244	0.10152821	0.06339209
-0.094968155	-0.06791112	0.13274513	-0.061957438	0.0661845	-0.10795964	0.1171942	-0.0644986	0.08473746	-0.10929227	-0.14425056	-0.070779964	-0.12790926	0.11013126	0.07911476	0.12859079
0.22908781	0.38880044	-0.23685393	0.34255597	-0.3059693	0.26092428	-0.35076252	0.25987175	-0.070317574	0.27850938	0.16644907	0.22387964	0.23096782	-0.28981858	-0.31537047	-0.29836994
0.031517483	0.15866359	-0.12542412	0.14480257	-0.0777724	0.083585605	-0.1125988	0.07550107	0.02320378	0.10094438	0.047653504	0.06704655	0.1056285	-0.13967223	-0.18395427	-0.13888796
0.38890055	0.53298867	-0.42743087	0.47663903	-0.370951	0.4175181	-0.473576	0.43323022	-0.2847007	0.45040798	0.2934453	0.4243436	0.3852333	-0.47092864	-0.4748232	-0.47204736
0.3079624	0.27220738	-0.24175735	0.31051183	-0.31905475	0.237065	-0.31095964	0.2751174	-0.1839589	0.31933606	0.27046165	0.28776476	0.22014226	-0.25279385	-0.26801342	-0.31675172
-0.12061586	-0.13653176	0.11688045	-0.20479026	0.18396677	-0.025469774	0.089479305	-0.06938916	-0.15934393	-0.11614572	-0.05452633	-0.06340918	-0.12961471	0.18848753	0.14029221	0.14979604
-0.059311707	-0.087856226	0.07613752	-0.09053542	0.077439085	-0.09359201	0.06816341	-0.053681184	0.036087323	-0.12572333	-0.03514718	-0.11604602	-0.09460191	0.07777843	0.10832706	0.1253541
0.06144226	0.0028427653	-0.08734249	0.052356448	-0.10033341	0.05409165	-0.026842985	0.072217666	-0.047373895	0.08784879	0.023305114	-0.004054683	0.068728864	-0.07670493	-0.056227326	-0.12825795
-0.02364836	0.06372756	-0.08698585	0.09162078	-0.041340224	-0.050626043	0.0035287074	-0.0417762	0.13928124	0.049588196	0.026550762	0.022240369	0.010584204	-0.10165946	-0.02241319	-0.09150597
-0.10643909	-0.19536272	0.13317728	-0.17424609	0.08978057	-0.033552896	0.10265195	-0.025396308	-0.05701333	-0.09047154	-0.065137476	-0.036004394	-0.043760974	0.10719766	0.179048	0.14334041
-0.0714002	-0.03089867	0.0013182777	-0.048986845	0.014117093	-0.04924849	0.07635762	-0.064349756	-0.03588676	-0.07170256	-0.042026956	-0.0759481	-0.07336388	0.075498946	0.016670177	0.06457426
-0.04112044	0.027978433	-0.027774697	0.038188104	0.016317265	0.0126527855	0.032618284	0.028653134	-0.026957056	0.0021598542	-0.007568906	0.007870339	0.016553052	-0.017282581	0.023768803	-0.020705784
0.017995577	-0.048173703	0.020044157	-0.002297265	0.033352993	0.03364839	0.049846333	0.035616644	-0.007442014	0.053024963	-0.0047584204	0.0091558695	-0.034058906	0.0057966476	-0.04257747	0.027668111
0.06190676	-0.0354593	-0.080758125	0.043052696	-0.08314167	-0.028617099	0.018958863	-0.017413286	-0.08854908	0.066571124	0.0036700068	-0.028914515	-0.006068313	-0.0036722536	-0.035336096	-0.0014628773
-0.1361948	-0.14922135	0.1503634	-0.13042349	0.07338287	-0.11880143	0.19157246	-0.086666115	-0.033688888	-0.20518713	-0.15894663	-0.111823715	-0.12992512	0.21853437	0.16014029	0.103190154
-0.37653032	-0.42558762	0.45126727	-0.46533868	0.34523746	-0.36769545	0.4468117	-0.39132363	0.14550734	-0.40844747	-0.31636077	-0.36028442	-0.35384342	0.43854615	0.4418704	0.44704676
0.3910212	0.47222912	-0.40107232	0.4969592	-0.44359455	0.33395243	-0.41099286	0.27446944	-0.14544448	0.4374083	0.31077147	0.30438504	0.3801111	-0.4251701	-0.4406249	-0.47544724
-0.0036365306	-0.030570673	0.017515728	0.03041882	0.030649273	-0.10409605	-0.0040070135	0.006730801	0.06675971	0.024887647	-0.056011796	-0.0624963	0.017776012	0.0477776	0.0073704585	0.0034789632
0.06466114	0.063260995	-0.03827352	0.14405745	-0.036440082	0.031657144	-0.034951624	0.07961682	-0.04431002	0.037480682	0.013641293	0.058754437	0.054657336	-0.06960781	-0.06638044	-0.039649855
-0.76203614	-0.9303497	0.9710324	-0.8710664	0.88492864	-0.74049956	0.97734	-0.73303616	0.24004127	-0.9825293	-0.76881486	-0.7201064	-0.8534558	0.947009	0.9540731	0.9577697
0.5952098	0.6322188	-0.55057895	0.6628588	-0.53537107	0.5190841	-0.5786534	0.5342338	-0.43511054	0.66373247	0.4583399	0.5551345	0.5384156	-0.6196978	-0.5714793	-0.6177731
0.12754628	0.24162303	-0.2653039	0.2298878	-0.18277173	0.17496426	-0.19285502	0.1913785	0.026273705	0.1827998	0.1003672	0.19544205	0.18714073	-0.25188088	-0.24077158	-0.22329874
0.0861603	0.099959336	-0.030279022	0.05121284	-0.07666584	0.086135484	0.0067484165	0.057469647	-0.12400557	0.09297162	0.0710126	0.071941905	0.03323594	-0.075598784	-0.09028979	-0.045472875
